orig_gene,proc_gene
cx28.9,cx28.9
cx40.8,cx40.8
cx47.1,cx47.1
cx52.7,cx52.7
cxcl11.5,cxcl11.5
cxcl18a.1,cxcl18a.1
cxcr3.1,cxcr3.1
cxl34b.11,cxl34b.11
cyb561a3b,cyb561a3b
cygb2,cygb2
cyp11a1,cyp11a1
cyp17a2,cyp17a2
cyp21a2,cyp21a2
cyp2ad2,cyp2ad2
cyp2ad6,cyp2ad6
cyp2k17,cyp2k17
cyp2k20,cyp2k20
cyp2n13,cyp2n13
cyp2p8,cyp2p8
cyp2p9,cyp2p9
cyp2u1,cyp2u1
cyp2x12,cyp2x12
cyp39a1,cyp39a1
cyp4v8,cyp4v8
cyp7a1,cyp7a1
cyp8b1,cyp8b1
cyp8b3,cyp8b3
cysltr3,cysltr3
cyth1a,cyth1a
cytip,cytip
dact3a,dact3a
dao.1,dao.1
dazl,dazl
dclk2b,dclk2b
dcst1,dcst1
ddr2b,ddr2b
dhh,dhh
dhrs7cb,dhrs7cb
dhx58,dhx58
dicp1.1,dicp1.1
dio2,dio2
dlg4a,dlg4a
dlg4b,dlg4b
dlgap1a,dlgap1a
dlgap2b,dlgap2b
dmrt1,dmrt1
dmrt2b,dmrt2b
dnajb5,dnajb5
dnajc16,dnajc16
dnajc5b,dnajc5b
dnase1,dnase1
dner,dner
dnm1b,dnm1b
dntt,dntt
doc2b,doc2b
dpp6a,dpp6a
dpt,dpt
dqx1,dqx1
drd2b,drd2b
drd4a,drd4a
drd7,drd7
dre-let-7b,dre-let-7b
dre-mir-10d,dre-mir-10d
dre-mir-124-1,dre-mir-124-1
dre-mir-124-2,dre-mir-124-2
dre-mir-124-4,dre-mir-124-4
dre-mir-124-6,dre-mir-124-6
dre-mir-125a-1,dre-mir-125a-1
dre-mir-125a-2,dre-mir-125a-2
dre-mir-125b-3,dre-mir-125b-3
dre-mir-130c-2,dre-mir-130c-2
dre-mir-132-2,dre-mir-132-2
dre-mir-133a-1,dre-mir-133a-1
dre-mir-145,dre-mir-145
dre-mir-181c,dre-mir-181c
dre-mir-194b,dre-mir-194b
dre-mir-203a,dre-mir-203a
dre-mir-210,dre-mir-210
dre-mir-2188,dre-mir-2188
dre-mir-218b,dre-mir-218b
dre-mir-7148,dre-mir-7148
dre-mir-7b,dre-mir-7b
dre-mir-9-5,dre-mir-9-5
dscaml1,dscaml1
dtnbb,dtnbb
dusp10,dusp10
dusp19a,dusp19a
dusp28,dusp28
dusp3a,dusp3a
dvl1a,dvl1a
dvl1b,dvl1b
edil3b,edil3b
eevs,eevs
ehf,ehf
ela2,ela2
ela3l,ela3l
elfn1b,elfn1b
emp1,emp1
endou,endou
enox1,enox1
entpd2b,entpd2b
entpd3,entpd3
entpd5a,entpd5a
epb41l4b,epb41l4b
epd,epd
epdl2,epdl2
ephx4,ephx4
epor,epor
erbb4a,erbb4a
erbb4b,erbb4b
erc1a,erc1a
erc1b,erc1b
es1,es1
esamb,esamb
esrrd,esrrd
esrrgb,esrrgb
etnk2,etnk2
eva1c,eva1c
evlb,evlb
ext1c,ext1c
f7i,f7i
f9b,f9b
fabp10a,fabp10a
fabp11b,fabp11b
faim2b,faim2b
fam102aa,fam102aa
fam102ba,fam102ba
fam163b,fam163b
fam166b,fam166b
fam171a2b,fam171a2b
fam19a4b,fam19a4b
fam19a5a,fam19a5a
fam20cb,fam20cb
fam219ab,fam219ab
fam43b,fam43b
faxcb,faxcb
fbn2a,fbn2a
fbxo33,fbxo33
fga,fga
fgf14,fgf14
fgf16,fgf16
fgfr1bl,fgfr1bl
fgg,fgg
fgl2b,fgl2b
fhdc4,fhdc4
fhdc5,fhdc5
fhl5,fhl5
flt3,flt3
fndc5b,fndc5b
fndc7a,fndc7a
fndc7rs4,fndc7rs4
foxe1,foxe1
foxi2,foxi2
foxo6a,foxo6a
foxq2,foxq2
frmd3,frmd3
frmd7,frmd7
frmpd1a,frmpd1a
frrs1l,frrs1l
ftr01,ftr01
ftr06,ftr06
ftr30,ftr30
ftr35,ftr35
ftr53,ftr53
ftr56,ftr56
ftr61,ftr61
ftr76,ftr76
ftr79,ftr79
ftr85,ftr85
ftr88,ftr88
ftr97,ftr97
fut8b,fut8b
fxyd6,fxyd6
g6pca.1,g6pca.1
gabbr2,gabbr2
gabra1,gabra1
gabra3,gabra3
gabra5,gabra5
gabrb4,gabrb4
gabrg1,gabrg1
gabrg2,gabrg2
gabrp,gabrp
gabrr2a,gabrr2a
gabrr3a,gabrr3a
gabrz,gabrz
gad1a,gad1a
gal3st1b,gal3st1b
galnt9,galnt9
galr2b,galr2b
gas2a,gas2a
gata1b,gata1b
gbgt1l2,gbgt1l2
gbgt1l3,gbgt1l3
gbp2,gbp2
gc,gc
gdap1l1,gdap1l1
gdf10b,gdf10b
gdf5,gdf5
gdf6b,gdf6b
gdpd3b,gdpd3b
gfi1b,gfi1b
gfra1b,gfra1b
gh1,gh1
ghrhra,ghrhra
ghrhrl,ghrhrl
ghrl,ghrl
gig2d,gig2d
gig2e,gig2e
gig2p,gig2p
gja3,gja3
gja5b,gja5b
gjd1a,gjd1a
gldn,gldn
glis1b,glis1b
glis2b,glis2b
glmnb,glmnb
glulc,glulc
gmnc,gmnc
gna15.3,gna15.3
gna15.4,gna15.4
gnat1,gnat1
gnb3a,gnb3a
gng13a,gng13a
gng8,gng8
gngt1,gngt1
gngt2a,gngt2a
gngt2b,gngt2b
gnrh3,gnrh3
gorasp1b,gorasp1b
gp9,gp9
gpc5b,gpc5b
gpc6a,gpc6a
gper1,gper1
gphb5,gphb5
gpr135,gpr135
gpr158a,gpr158a
gpr158b,gpr158b
gpr185a,gpr185a
gpr185b,gpr185b
gpr37l1b,gpr37l1b
gpr61,gpr61
gprc5bb,gprc5bb
gprc5c,gprc5c
gprc6a,gprc6a
gramd4a,gramd4a
gria3a,gria3a
grid1b,grid1b
grid2,grid2
grin1b,grin1b
grin2ca,grin2ca
grin2cb,grin2cb
grin3a,grin3a
grk7a,grk7a
grm5b,grm5b
gsg1l2b,gsg1l2b
gstk4,gstk4
gucy2d,gucy2d
gucy2f,gucy2f
gucy2g,gucy2g
guk1b,guk1b
gyg2,gyg2
gys2,gys2
hal,hal
hapln4,hapln4
has1,has1
has3,has3
hbaa1,hbaa1
hbba2,hbba2
hbl4,hbl4
hcn4l,hcn4l
hcst,hcst
hdac11,hdac11
hdhd5,hdhd5
hectd2,hectd2
hhla2b.1,hhla2b.1
hif1aa,hif1aa
hif1al2,hif1al2
hint3,hint3
hip1ra,hip1ra
hivep3a,hivep3a
hlfb,hlfb
hormad1,hormad1
hp,hp
hs3st2,hs3st2
hs3st4,hs3st4
hs6st3b,hs6st3b
hsd17b2,hsd17b2
hsd3b1,hsd3b1
hspb2,hspb2
hspb3,hspb3
htr1aa,htr1aa
htr1ab,htr1ab
htr1fa,htr1fa
htr1fb,htr1fb
htr2b,htr2b
htr4,htr4
htra3a,htra3a
htra4,htra4
ifit10,ifit10
ifitm5,ifitm5
ifnlr1,ifnlr1
ifnphi1,ifnphi1
igf1,igf1
igf3,igf3
igfbp2b,igfbp2b
igfbp6b,igfbp6b
igfn1.2,igfn1.2
igfn1.3,igfn1.3
igfn1.4,igfn1.4
ighv6-1,ighv6-1
igsf9bb,igsf9bb
il12ba,il12ba
il17a/f3,il17af3
il17d,il17d
il23r,il23r
il7r,il7r
illr1,illr1
im:7138239,im7138239
im:7143333,im7143333
impa2,impa2
inha,inha
inpp5ja,inpp5ja
inpp5jb,inpp5jb
ins,ins
irbpl,irbpl
isl1l,isl1l
itga1,itga1
itgb8,itgb8
itih3a,itih3a
itln3,itln3
jac1,jac1
jac3,jac3
jac6,jac6
jac9,jac9
jag2a,jag2a
jupb,jupb
katnal2,katnal2
kcna1b,kcna1b
kcna2b,kcna2b
kcna4,kcna4
kcnb1,kcnb1
kcnc1b,kcnc1b
kcnc3a,kcnc3a
kcnc3b,kcnc3b
kcnf1b,kcnf1b
kcng1,kcng1
kcng4b,kcng4b
kcnh1a,kcnh1a
kcnh4a,kcnh4a
kcnh5a,kcnh5a
kcnip2,kcnip2
kcnj10a,kcnj10a
kcnj11l,kcnj11l
kcnj12a,kcnj12a
kcnj16,kcnj16
kcnj3a,kcnj3a
kcnj5,kcnj5
kcnj9,kcnj9
kcnk10a,kcnk10a
kcnk15,kcnk15
kcnk4a,kcnk4a
kcnmb2,kcnmb2
kcnn4,kcnn4
kcnq3,kcnq3
kcns3a,kcns3a
kcnt1,kcnt1
kcnv2a,kcnv2a
kcnv2b,kcnv2b
kctd8,kctd8
kiaa1549lb,kiaa1549lb
kif16bb,kif16bb
kif1ab,kif1ab
kif5ab,kif5ab
kiss1ra,kiss1ra
klf5b,klf5b
klhdc7a,klhdc7a
klhdc8a,klhdc8a
klhdc8b,klhdc8b
klhl14,klhl14
klhl38b,klhl38b
klhl5,klhl5
krt95,krt95
l3mbtl1a,l3mbtl1a
lactbl1a,lactbl1a
lactbl1b,lactbl1b
lama3,lama3
laynb,laynb
ldlra,ldlra
leap2,leap2
leg1.2,leg1.2
lepb,lepb
lgals3bpa,lgals3bpa
lgals9l6,lgals9l6
lgalslb,lgalslb
lgi1b,lgi1b
lhfpl4a,lhfpl4a
lhfpl4b,lhfpl4b
lhfpl5a,lhfpl5a
lim2.5,lim2.5
lingo2b,lingo2b
lingo3a,lingo3a
lingo4b,lingo4b
lipca,lipca
lipib,lipib
lmln,lmln
lmod2b,lmod2b
loc564660,loc564660
lpar4,lpar4
lpar6b,lpar6b
lrfn2b,lrfn2b
lrfn4b,lrfn4b
lrit1a,lrit1a
lrit1b,lrit1b
lrp11,lrp11
lrp13,lrp13
lrrc24,lrrc24
lrrc38b,lrrc38b
lrrc4.2,lrrc4.2
lrrc4bb,lrrc4bb
lrrc7,lrrc7
lrrc75ba,lrrc75ba
lrrc75bb,lrrc75bb
lrrn3b,lrrn3b
lrtm2a,lrtm2a
lsm14b,lsm14b
ltc4s,ltc4s
ltk,ltk
lyve1a,lyve1a
lzts3b,lzts3b
m1ap,m1ap
mab21l3,mab21l3
map3k7cl,map3k7cl
map3k9,map3k9
map6d1,map6d1
mapkapk2b,mapkapk2b
mapta,mapta
march9,march9
mast1a,mast1a
matn3a,matn3a
mc1r,mc1r
mc4r,mc4r
mchr2,mchr2
mdga2a,mdga2a
mef2ab,mef2ab
megf11,megf11
meltf,meltf
meox2a,meox2a
mettl22,mettl22
mettl24,mettl24
mgat4c,mgat4c
mhc1lba,mhc1lba
mhc1lfa,mhc1lfa
mhc1lja,mhc1lja
mhc1uka,mhc1uka
mhc1uma,mhc1uma
mhc1zaa,mhc1zaa
mhc2dab,mhc2dab
mical2a,mical2a
micall1b.2,micall1b.2
mid2,mid2
miox,miox
mir196b,mir196b
mkrn2os.1,mkrn2os.1
mkrn2os.2,mkrn2os.2
mlc1,mlc1
mmp11a,mmp11a
mmp11b,mmp11b
mmp16b,mmp16b
mmp20a,mmp20a
mmp21,mmp21
mmp25a,mmp25a
moxd1l,moxd1l
mpeg1.2,mpeg1.2
mrvi1,mrvi1
msc,msc
msnb,msnb
mst1rb,mst1rb
mtcl1,mtcl1
mtnr1aa,mtnr1aa
mturn,mturn
mtus2a,mtus2a
muc5.3,muc5.3
mvb12bb,mvb12bb
mxd,mxd
mxd1,mxd1
mxe,mxe
mxf,mxf
myl2b,myl2b
myo15ab,myo15ab
myo1ha,myo1ha
nags,nags
napba,napba
ncam2,ncam2
ndrg1b,ndrg1b
necab3,necab3
nectin1a,nectin1a
negaly6,negaly6
neto1,neto1
neurod2,neurod2
neurod6a,neurod6a
nfat5b,nfat5b
nfic,nfic
nfil3-4,nfil3-4
nfixa,nfixa
nfixb,nfixb
ngfa,ngfa
ngs,ngs
nicn1,nicn1
nim1k,nim1k
ninj2,ninj2
nkl.4,nkl.4
nkx6.3,nkx6.3
nlgn2b,nlgn2b
nlgn4b,nlgn4b
nlrc7,nlrc7
nlrp15,nlrp15
nmbb,nmbb
nmbr,nmbr
nmur3,nmur3
nnt2,nnt2
nos1apb,nos1apb
nostrin,nostrin
nox5,nox5
npas2,npas2
npffr1l3,npffr1l3
npm2a,npm2a
npvf,npvf
npy1r,npy1r
npy2r,npy2r
nr0b2b,nr0b2b
nr1d4a,nr1d4a
nr1h4,nr1h4
nr3c2,nr3c2
nr5a1b,nr5a1b
nr5a5,nr5a5
nrbp2b,nrbp2b
nrl,nrl
nrn1la,nrn1la
nrn1lb,nrn1lb
nrp1b,nrp1b
nrtn,nrtn
nt5c1aa,nt5c1aa
nt5c1ab,nt5c1ab
ntm,ntm
ntng2a,ntng2a
ntng2b,ntng2b
ntrk1,ntrk1
ntrk2b,ntrk2b
ntrk3b,ntrk3b
nts,nts
nxph2a,nxph2a
oacyl,oacyl
odf3b,odf3b
odf3l2,odf3l2
olfcg6,olfcg6
olfcs1,olfcs1
olfcs2,olfcs2
olfm3b,olfm3b
olfml3a,olfml3a
olig1,olig1
omd,omd
ompa,ompa
ompb,ompb
opcml,opcml
opn1lw2,opn1lw2
opn1mw1,opn1mw1
opn1mw2,opn1mw2
opn1mw3,opn1mw3
opn1sw1,opn1sw1
opn3,opn3
opn4b,opn4b
opn4xb,opn4xb
opn7b,opn7b
opn7c,opn7c
opn7d,opn7d
opn8b,opn8b
opn8c,opn8c
opn9,opn9
oprd1b,oprd1b
oprk1,oprk1
or103-5,or103-5
or106-6,or106-6
or108-2,or108-2
or109-13,or109-13
or109-3,or109-3
or111-3,or111-3
or112-1,or112-1
or115-11,or115-11
or115-15,or115-15
or116-1,or116-1
or116-2,or116-2
or125-8,or125-8
or126-5,or126-5
or127-1,or127-1
or129-1,or129-1
or132-5,or132-5
or136-1,or136-1
ora3,ora3
ormdl3,ormdl3
osmr,osmr
otol1a,otol1a
otol1b,otol1b
otos,otos
ovol1b,ovol1b
p2rx3b,p2rx3b
p2ry10,p2ry10
p2ry2.1,p2ry2.1
pak6a,pak6a
pak6b,pak6b
paqr5a,paqr5a
parapinopsina,parapinopsina
pard6ga,pard6ga
parp6a,parp6a
pax8,pax8
pbld2,pbld2
pbx3a,pbx3a
pcdh1a3,pcdh1a3
pcdh1g14,pcdh1g14
pcdh1g26,pcdh1g26
pcdh1g29,pcdh1g29
pcdh1g3,pcdh1g3
pcdh1g33,pcdh1g33
pcdh1g9,pcdh1g9
pcdh1gb2,pcdh1gb2
pcdh1gc5,pcdh1gc5
pcdh1gc6,pcdh1gc6
pcdh2ab1,pcdh2ab1
pcdh2ab10,pcdh2ab10
pcdh2ab2,pcdh2ab2
pcdh2ab5,pcdh2ab5
pcdh2ab6,pcdh2ab6
pcdh2ab8,pcdh2ab8
pcdhb,pcdhb
pcolceb,pcolceb
pcsk1,pcsk1
pcsk2,pcsk2
pcxb,pcxb
pcyt1bb,pcyt1bb
pdca,pdca
pdcb,pdcb
pde1a,pde1a
pde5ab,pde5ab
pde6b,pde6b
pdxkb,pdxkb
pdzd3b,pdzd3b
pdzrn3a,pdzrn3a
pdzrn4,pdzrn4
pex11g,pex11g
pex5la,pex5la
pex5lb,pex5lb
pfkla,pfkla
pgbd5,pgbd5
pgr,pgr
phyhip,phyhip
pi15b,pi15b
pigrl3.5,pigrl3.5
pimr110,pimr110
pimr111,pimr111
pimr134,pimr134
pimr171,pimr171
pimr175,pimr175
pimr179,pimr179
pimr212,pimr212
pimr88,pimr88
pip4k2ab,pip4k2ab
pip4p2,pip4p2
pip5kl1,pip5kl1
pitpnab,pitpnab
pkd2l1,pkd2l1
pkp1a,pkp1a
plac8.1,plac8.1
plch2b,plch2b
plcl1,plcl1
plpp2a,plpp2a
plpp4,plpp4
plppr3b,plppr3b
plppr4b,plppr4b
plppr5b,plppr5b
plrdgb,plrdgb
pmepa1,pmepa1
pmfbp1,pmfbp1
pnoca,pnoca
pnp4b,pnp4b
pnrc1,pnrc1
podn,podn
ponzr4,ponzr4
porcn,porcn
ppm1e,ppm1e
ppm1na,ppm1na
ppm1nb,ppm1nb
ppp1r32,ppp1r32
ppp1r3db,ppp1r3db
pptc7b,pptc7b
prdm2a,prdm2a
prelp,prelp
prickle3,prickle3
prkag2b,prkag2b
prkar2ab,prkar2ab
prkcg,prkcg
prkcha,prkcha
prkcz,prkcz
prlh,prlh
prlhr2a,prlhr2a
proca,proca
prok1,prok1
prop1,prop1
prph2a,prph2a
prph2b,prph2b
prph2l,prph2l
prrt1,prrt1
prrt4,prrt4
prss59.2,prss59.2
prss60.3,prss60.3
psmb8a,psmb8a
psmb9a,psmb9a
ptafr,ptafr
ptdss1b,ptdss1b
ptger2a,ptger2a
ptger3,ptger3
pth2,pth2
ptpn20,ptpn20
ptprh,ptprh
pvalb5,pvalb5
rab38b,rab38b
rab38c,rab38c
rab6ba,rab6ba
radil,radil
ralyl,ralyl
rap2aa,rap2aa
rap2ab,rap2ab
rapsn,rapsn
rasef,rasef
rasgrf2a,rasgrf2a
rasgrf2b,rasgrf2b
rasgrp2,rasgrp2
rasl10a,rasl10a
rassf4,rassf4
rbm46,rbm46
rbp2b,rbp2b
rbp3,rbp3
rbp7a,rbp7a
rbpjl,rbpjl
rcvrna,rcvrna
reep6,reep6
reps2,reps2
rerglb,rerglb
rftn1a,rftn1a
rgs11,rgs11
rgs8,rgs8
rhbdl1,rhbdl1
rhobtb1,rhobtb1
rhol,rhol
rilp,rilp
rims3,rims3
ripor3,ripor3
rnasel3,rnasel3
rnf114,rnf114
rnf141,rnf141
rnf152,rnf152
rnf165b,rnf165b
rnf220b,rnf220b
rom1a,rom1a
rorc,rorc
rp1,rp1
rph3ab,rph3ab
rpp25a,rpp25a
rps6ka2,rps6ka2
rps6ka5,rps6ka5
rps6kl1,rps6kl1
rpz3,rpz3
rrh,rrh
rs1a,rs1a
rspo4,rspo4
rtn4rl1b,rtn4rl1b
rundc3aa,rundc3aa
runx2a,runx2a
runx2b,runx2b
rusc1,rusc1
rxfp2l,rxfp2l
rxfp3.3b,rxfp3.3b
s1pr3a,s1pr3a
saga,saga
scamp5b,scamp5b
sccpdha,sccpdha
scd,scd
scn1a,scn1a
scn2b,scn2b
scn3b,scn3b
scn4ab,scn4ab
scn8ab,scn8ab
scpp1,scpp1
scpp6,scpp6
scrt1b,scrt1b
sdsl,sdsl
selenou1b,selenou1b
sema3c,sema3c
sema4gb,sema4gb
sept5b,sept5b
serinc2l,serinc2l
serp2,serp2
serpind1,serpind1
serpinf2a,serpinf2a
sez6a,sez6a
sez6b,sez6b
sez6l2,sez6l2
sfmbt2,sfmbt2
sfxn5a,sfxn5a
sgk494b,sgk494b
shbg,shbg
shisa6,shisa6
shisa7a,shisa7a
shisal1a,shisal1a
si:cabz01007807.1,sicabz01007807.1
si:cabz01007812.1,sicabz01007812.1
si:cabz01029535.1,sicabz01029535.1
si:ch1073-100f3.2,sich1073100f3.2
si:ch1073-126c3.2,sich1073126c3.2
si:ch1073-145m9.1,sich1073145m9.1
si:ch1073-15f19.2,sich107315f19.2
si:ch1073-209e23.1,sich1073209e23.1
si:ch1073-272j17.3,sich1073272j17.3
si:ch1073-272o11.3,sich1073272o11.3
si:ch1073-280e3.1,sich1073280e3.1
si:ch1073-365p7.2,sich1073365p7.2
si:ch1073-391i24.1,sich1073391i24.1
si:ch1073-398f15.1,sich1073398f15.1
si:ch1073-44g3.1,sich107344g3.1
si:ch1073-464p5.5,sich1073464p5.5
si:ch1073-70f20.1,sich107370f20.1
si:ch1073-75o15.3,sich107375o15.3
si:ch1073-82l19.1,sich107382l19.1
si:ch1073-90m23.1,sich107390m23.1
si:ch211-103f14.3,sich211103f14.3
si:ch211-106h11.3,sich211106h11.3
si:ch211-108d22.1,sich211108d22.1
si:ch211-110e21.4,sich211110e21.4
si:ch211-112c15.8,sich211112c15.8
si:ch211-113d11.5,sich211113d11.5
si:ch211-113e8.9,sich211113e8.9
si:ch211-113j14.1,sich211113j14.1
si:ch211-114c17.1,sich211114c17.1
si:ch211-114l13.1,sich211114l13.1
si:ch211-117l17.6,sich211117l17.6
si:ch211-117n7.6,sich211117n7.6
si:ch211-117n7.7,sich211117n7.7
si:ch211-119c20.2,sich211119c20.2
si:ch211-119d14.3,sich211119d14.3
si:ch211-119o8.4,sich211119o8.4
si:ch211-11p18.6,sich21111p18.6
si:ch211-120k19.1,sich211120k19.1
si:ch211-129p13.1,sich211129p13.1
si:ch211-12h2.8,sich21112h2.8
si:ch211-12n8.3,sich21112n8.3
si:ch211-130m23.2,sich211130m23.2
si:ch211-131k2.2,sich211131k2.2
si:ch211-132b12.2,sich211132b12.2
si:ch211-132g1.4,sich211132g1.4
si:ch211-133n4.6,sich211133n4.6
si:ch211-135f11.4,sich211135f11.4
si:ch211-139n6.3,sich211139n6.3
si:ch211-13f8.2,sich21113f8.2
si:ch211-145b13.5,sich211145b13.5
si:ch211-146l10.7,sich211146l10.7
si:ch211-147g22.4,sich211147g22.4
si:ch211-147h1.4,sich211147h1.4
si:ch211-14c7.2,sich21114c7.2
si:ch211-154c21.1,sich211154c21.1
si:ch211-155o21.3,sich211155o21.3
si:ch211-156l18.7,sich211156l18.7
si:ch211-157j23.3,sich211157j23.3
si:ch211-158d24.2,sich211158d24.2
si:ch211-15j1.1,sich21115j1.1
si:ch211-15j1.5,sich21115j1.5
si:ch211-160d14.6,sich211160d14.6
si:ch211-160o17.3,sich211160o17.3
si:ch211-161n3.3,sich211161n3.3
si:ch211-163c2.1,sich211163c2.1
si:ch211-165f21.4,sich211165f21.4
si:ch211-168k14.2,sich211168k14.2
si:ch211-170d8.5,sich211170d8.5
si:ch211-171b20.3,sich211171b20.3
si:ch211-171l17.14,sich211171l17.14
si:ch211-171l17.4,sich211171l17.4
si:ch211-173a9.6,sich211173a9.6
si:ch211-173n18.3,sich211173n18.3
si:ch211-175f12.2,sich211175f12.2
si:ch211-175l6.1,sich211175l6.1
si:ch211-180a12.2,sich211180a12.2
si:ch211-180f4.1,sich211180f4.1
si:ch211-181l5.2,sich211181l5.2
si:ch211-183d21.3,sich211183d21.3
si:ch211-186e20.7,sich211186e20.7
si:ch211-188c16.1,sich211188c16.1
si:ch211-188p14.2,sich211188p14.2
si:ch211-189e2.3,sich211189e2.3
si:ch211-190p8.2,sich211190p8.2
si:ch211-193i15.1,sich211193i15.1
si:ch211-194e1.7,sich211194e1.7
si:ch211-194e18.2,sich211194e18.2
si:ch211-194m7.5,sich211194m7.5
si:ch211-195h23.4,sich211195h23.4
si:ch211-196c10.11,sich211196c10.11
si:ch211-196f19.1,sich211196f19.1
si:ch211-196f2.6,sich211196f2.6
si:ch211-196h24.2,sich211196h24.2
si:ch211-197g15.6,sich211197g15.6
si:ch211-198d23.1,sich211198d23.1
si:ch211-1f22.1,sich2111f22.1
si:ch211-1f22.8,sich2111f22.8
si:ch211-202h22.10,sich211202h22.10
si:ch211-202h22.7,sich211202h22.7
si:ch211-202n12.2,sich211202n12.2
si:ch211-202p1.5,sich211202p1.5
si:ch211-207c6.2,sich211207c6.2
si:ch211-208f21.3,sich211208f21.3
si:ch211-212d10.1,sich211212d10.1
si:ch211-214b16.4,sich211214b16.4
si:ch211-214j8.1,sich211214j8.1
si:ch211-214p13.3,sich211214p13.3
si:ch211-215c18.3,sich211215c18.3
si:ch211-215p11.3,sich211215p11.3
si:ch211-217i17.1,sich211217i17.1
si:ch211-218m3.11,sich211218m3.11
si:ch211-220i18.4,sich211220i18.4
si:ch211-222m18.4,sich211222m18.4
si:ch211-223k15.1,sich211223k15.1
si:ch211-224l10.4,sich211224l10.4
si:ch211-225p5.8,sich211225p5.8
si:ch211-226f6.1,sich211226f6.1
si:ch211-226h7.3,sich211226h7.3
si:ch211-226h7.5,sich211226h7.5
si:ch211-226h7.6,sich211226h7.6
si:ch211-226h8.6,sich211226h8.6
si:ch211-227e10.2,sich211227e10.2
si:ch211-227e10.6,sich211227e10.6
si:ch211-229d2.5,sich211229d2.5
si:ch211-229i14.2,sich211229i14.2
si:ch211-229l10.4,sich211229l10.4
si:ch211-229l10.9,sich211229l10.9
si:ch211-230g14.3,sich211230g14.3
si:ch211-233h19.2,sich211233h19.2
si:ch211-234p6.5,sich211234p6.5
si:ch211-235f1.3,sich211235f1.3
si:ch211-23l10.3,sich21123l10.3
si:ch211-241n15.3,sich211241n15.3
si:ch211-242f23.3,sich211242f23.3
si:ch211-242f23.8,sich211242f23.8
si:ch211-246b8.2,sich211246b8.2
si:ch211-246e12.3,sich211246e12.3
si:ch211-246m6.4,sich211246m6.4
si:ch211-247i17.1,sich211247i17.1
si:ch211-248l17.3,sich211248l17.3
si:ch211-249c2.1,sich211249c2.1
si:ch211-250k18.7,sich211250k18.7
si:ch211-251f6.7,sich211251f6.7
si:ch211-253b1.3,sich211253b1.3
si:ch211-255g12.6,sich211255g12.6
si:ch211-255i20.3,sich211255i20.3
si:ch211-256m1.8,sich211256m1.8
si:ch211-262h13.5,sich211262h13.5
si:ch211-266g18.9,sich211266g18.9
si:ch211-266k22.6,sich211266k22.6
si:ch211-271e10.2,sich211271e10.2
si:ch211-272b8.6,sich211272b8.6
si:ch211-272h9.5,sich211272h9.5
si:ch211-274p24.4,sich211274p24.4
si:ch211-276c2.2,sich211276c2.2
si:ch211-278p9.2,sich211278p9.2
si:ch211-281g13.4,sich211281g13.4
si:ch211-282j17.13,sich211282j17.13
si:ch211-282j17.8,sich211282j17.8
si:ch211-283g2.1,sich211283g2.1
si:ch211-284e13.4,sich211284e13.4
si:ch211-284e20.8,sich211284e20.8
si:ch211-284k5.2,sich211284k5.2
si:ch211-285c6.1,sich211285c6.1
si:ch211-285c6.2,sich211285c6.2
si:ch211-286c4.6,sich211286c4.6
si:ch211-286f9.2,sich211286f9.2
si:ch211-288g17.4,sich211288g17.4
si:ch211-38m6.6,sich21138m6.6
si:ch211-48m9.1,sich21148m9.1
si:ch211-51i16.1,sich21151i16.1
si:ch211-57i17.5,sich21157i17.5
si:ch211-57m13.8,sich21157m13.8
si:ch211-57m13.9,sich21157m13.9
si:ch211-59d15.4,sich21159d15.4
si:ch211-59d8.2,sich21159d8.2
si:ch211-5k11.8,sich2115k11.8
si:ch211-62a1.3,sich21162a1.3
si:ch211-63b16.4,sich21163b16.4
si:ch211-64i20.3,sich21164i20.3
si:ch211-66k16.2,sich21166k16.2
si:ch211-67f13.8,sich21167f13.8
si:ch211-76l23.4,sich21176l23.4
si:ch211-77g15.32,sich21177g15.32
si:ch211-79g12.2,sich21179g12.2
si:ch211-89o9.4,sich21189o9.4
si:ch211-93f2.1,sich21193f2.1
si:ch211-9d9.1,sich2119d9.1
si:ch73-103l1.2,sich73103l1.2
si:ch73-105b23.6,sich73105b23.6
si:ch73-106g13.1,sich73106g13.1
si:ch73-127m5.1,sich73127m5.1
si:ch73-139e5.2,sich73139e5.2
si:ch73-139e5.4,sich73139e5.4
si:ch73-139j3.4,sich73139j3.4
si:ch73-144d13.7,sich73144d13.7
si:ch73-170d6.2,sich73170d6.2
si:ch73-173h19.3,sich73173h19.3
si:ch73-180n10.1,sich73180n10.1
si:ch73-181m17.1,sich73181m17.1
si:ch73-182a11.2,sich73182a11.2
si:ch73-191k20.3,sich73191k20.3
si:ch73-193i2.2,sich73193i2.2
si:ch73-193i22.1,sich73193i22.1
si:ch73-213k20.5,sich73213k20.5
si:ch73-216m24.3,sich73216m24.3
si:ch73-22a13.3,sich7322a13.3
si:ch73-22o18.1,sich7322o18.1
si:ch73-233f7.5,sich73233f7.5
si:ch73-233f7.7,sich73233f7.7
si:ch73-236c18.2,sich73236c18.2
si:ch73-236c18.6,sich73236c18.6
si:ch73-236e11.2,sich73236e11.2
si:ch73-24k9.2,sich7324k9.2
si:ch73-256j6.5,sich73256j6.5
si:ch73-265h17.4,sich73265h17.4
si:ch73-266o15.4,sich73266o15.4
si:ch73-274k23.1,sich73274k23.1
